"","company","means_of_exchange","orig_yr","orig_loc_port_modern","orig_loc_region_modern","orig_loc_lat","orig_loc_long","dest_yr","dest_loc_port","dest_loc_region","dest_loc_lat","dest_loc_long","textile_quantity","textile_unit","textile_category","textile_name","textile_color_arch","textile_pattern_arch","textile_process_arch","textile_fiber_arch","textile_geography_arch","textile_quality_arch","textile_quality_inferred","value_per_piece","deb_dec","quant_ells","units_ells","ID","colorGroup","orig_country","dest_country"
"50","VOC","1 ship: Barneveld",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Amsterdam","Netherlands",52.3679,4.9035,160,"pees",NA,"Baftas","black",NA,NA,NA,"Surat",NA,"Mid-range",5,674.125,NA,NA,"VOC_50","black","Indonesia","Netherlands"
"51","VOC","1 ship: Donau",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Delft","Netherlands",52.3679,4.9035,80,"pees",NA,"Baftas","black",NA,NA,NA,"Surat",NA,"Mid-range",5,346,NA,NA,"VOC_51","black","Indonesia","Netherlands"
"52","VOC","1 ship: Standvastigheid",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Rotterdam","Netherlands",52.3679,4.9035,80,"pees",NA,"Baftas","black",NA,NA,NA,"Surat",NA,"Mid-range",5,346,NA,NA,"VOC_52","black","Indonesia","Netherlands"
"53","VOC","3 ships: Ijsselmonde, Gelukkig Uur, Langerak",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Padang","Sumatra, Indonesia",-0.947,100.4171,2,"pees",NA,"Baftas","black",NA,NA,NA,"Surat",NA,"Mid-range",5,8.95,NA,NA,"VOC_53","black","Indonesia","Indonesia"
"54","VOC","3 ships: Ijsselmonde, Gelukkig Uur, Langerak",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Padang","Sumatra, Indonesia",-0.947,100.4171,4400,"pees",NA,"Baftas","black",NA,NA,NA,"Surat",NA,"Mid-range",4,15281,NA,NA,"VOC_54","black","Indonesia","Indonesia"
"55","VOC","4 ships: Haak, Peter en Paul, Ter Eem, Hamer",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Ternate","Maluku, Indonesia",0.771,127.3695,480,"pees",NA,"Baftas","black",NA,NA,NA,"Surat",NA,"Mid-range",5,2135.85,NA,NA,"VOC_55","black","Indonesia","Indonesia"
"56","VOC","2 ships: Overnes, Peter en Paul",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Ternate","Maluku, Indonesia",0.771,127.3695,250,"pees",NA,"Baftas","black",NA,NA,NA,"Surat",NA,"Inexpensive",2,400.95,NA,NA,"VOC_56","black","Indonesia","Indonesia"
"57","VOC","3 ships: Ijsselmonde, Gelukkig Uur, Langerak",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Padang","Sumatra, Indonesia",-0.947,100.4171,11100,"pees",NA,"Baftas","black",NA,NA,NA,"Surat",NA,"Inexpensive",2,22185.1,NA,NA,"VOC_57","black","Indonesia","Indonesia"
"58","VOC","1 ship: Theeboom",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Banda-Neira","Banda Islands, Maluku, Indonesia",-4.5549,129.8575,500,"pees",NA,"Baftas","black",NA,NA,NA,"Surat",NA,"Inexpensive",2,801.9,NA,NA,"VOC_58","black","Indonesia","Maluku"
"59","VOC","1 ship: Lokhorst",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Banda-Neira","Banda Islands, Maluku, Indonesia",-4.5549,129.8575,1500,"pees",NA,"Baftas","black",NA,NA,NA,"Surat",NA,"Inexpensive",2,2292.3,NA,NA,"VOC_59","black","Indonesia","Maluku"
"60","VOC","2 ships: Hof van Ilpendam, Larique",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Ternate","Maluku, Indonesia",0.771,127.3695,500,"pees",NA,"Baftas","black",NA,NA,NA,"Surat",NA,"Inexpensive",2,801.9,NA,NA,"VOC_60","black","Indonesia","Indonesia"
"61","VOC","1 ship: Hof van Ilpendam",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Malacca City","Malacca, Southwest Malaysia",2.1895,102.25,480,"pees",NA,"Baftas","black",NA,NA,NA,"Surat",NA,"Inexpensive",2,754.5,NA,NA,"VOC_61","black","Indonesia","Malaysia"
"62","VOC","1 ship: Mijnden",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,160,"pees",NA,"Baftas","black",NA,NA,NA,"Surat",NA,"Mid-range",5,728.25,NA,NA,"VOC_62","black","Indonesia","Netherlands"
"63","VOC","1 ship: Herstelde Leeuw",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Zeeland","Netherlands",52.3679,4.9035,80,"pees",NA,"Baftas","black",NA,NA,NA,"Surat",NA,"Mid-range",5,364.125,NA,NA,"VOC_63","black","Indonesia","Netherlands"
"64","VOC","1 ship: Wassenaar",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Delft","Netherlands",52.3679,4.9035,80,"pees",NA,"Baftas","black",NA,NA,NA,"Surat",NA,"Mid-range",5,364.125,NA,NA,"VOC_64","black","Indonesia","Netherlands"
"65","VOC","4 ships: Haak, Peter en Paul, Ter Eem, Hamer",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Ternate","Maluku, Indonesia",0.771,127.3695,1500,"pees",NA,"Baftas","black",NA,NA,NA,"Surat",NA,"Inexpensive",2,2338.05,NA,NA,"VOC_65","black","Indonesia","Indonesia"
"66","VOC","2 ships: Schoonderloo, Maleijer",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Padang","Sumatra, Indonesia",-0.947,100.4171,3000,"pees",NA,"Kannekijns","black",NA,NA,NA,"Surat",NA,"Inexpensive",3,8320.275,NA,NA,"VOC_66","black","Indonesia","Indonesia"
"67","VOC","2 ships: Schoonderloo, Maleijer",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Padang","Sumatra, Indonesia",-0.947,100.4171,8000,"pees",NA,"Kannekijns","black",NA,NA,NA,"Surat",NA,"Inexpensive",1,7931.7,NA,NA,"VOC_67","black","Indonesia","Indonesia"
"68","VOC","1 ship: Wijnendaal",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Padang","Sumatra, Indonesia",-0.947,100.4171,6000,"pees",NA,"Kannekijns","black",NA,NA,NA,"Surat",NA,"Inexpensive",3,16408.3,NA,NA,"VOC_68","black","Indonesia","Indonesia"
"69","VOC","2 ships: Wijnendaal, Naters",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Padang","Sumatra, Indonesia",-0.947,100.4171,4200,"pees",NA,"Kannekijns","black",NA,NA,NA,"Surat",NA,"Inexpensive",3,11310.75,NA,NA,"VOC_69","black","Indonesia","Indonesia"
"70","VOC","2 ships: Wijnendaal, Naters",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Padang","Sumatra, Indonesia",-0.947,100.4171,8000,"pees",NA,"Kannekijns","black",NA,NA,NA,"Surat",NA,"Inexpensive",1,7932.425,NA,NA,"VOC_70","black","Indonesia","Indonesia"
"71","VOC","1 ship: Oude Zijpe",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Padang","Sumatra, Indonesia",-0.947,100.4171,3000,"pees",NA,"Kannekijns","black",NA,NA,NA,"Surat",NA,"Inexpensive",3,8126.2,NA,NA,"VOC_71","black","Indonesia","Indonesia"
"72","VOC","3 ships: Ijsselmonde, Gelukkig Uur, Langerak",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Padang","Sumatra, Indonesia",-0.947,100.4171,3600,"pees",NA,"Kannekijns","black",NA,NA,NA,"Surat",NA,"Inexpensive",3,9743.775,NA,NA,"VOC_72","black","Indonesia","Indonesia"
"73","VOC","3 ships: Ijsselmonde, Gelukkig Uur, Langerak",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Padang","Sumatra, Indonesia",-0.947,100.4171,12000,"pees",NA,"Kannekijns","black",NA,NA,NA,"Surat",NA,"Inexpensive",1,11882.875,NA,NA,"VOC_73","black","Indonesia","Indonesia"
"74","VOC","3 ships: Karthago, Huis te Loo, Amazone",1711,"Surat","Northwest India",21.1702,72.831,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,20240,"pees",NA,"Baftas","black",NA,NA,NA,NA,NA,"Mid-range",4,70332,NA,NA,"VOC_74","black","India","Indonesia"
"75","VOC","3 ships: Sleewijk, Suikermolen, Nieuwburg (Huis te)",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Banda-Neira","Banda Islands, Maluku, Indonesia",-4.5549,129.8575,800,"pees",NA,"Baftas","black",NA,NA,NA,NA,NA,"Inexpensive",3,1841.775,NA,NA,"VOC_75","black","Indonesia","Maluku"
"76","VOC","3 ships: 't Ghijn, Donau, Rijssel",1712,"Surat","Northwest India",21.1702,72.831,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,9600,"pees",NA,"Baftas","black",NA,NA,NA,NA,NA,"Inexpensive",3,20892.35,NA,NA,"VOC_76","black","India","Indonesia"
"77","VOC","2 ships: 't Ghijn, Horstendaal",1713,"Surat","Northwest India",21.1702,72.831,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,9600,"pees",NA,"Baftas","black",NA,NA,NA,NA,NA,"Inexpensive",3,19509.475,NA,NA,"VOC_77","black","India","Indonesia"
"78","VOC","1 ship: Koning Karel de Derde",1715,NA,"Malabar, Southwest coast of India",10,76.25,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,400,"pees",NA,"Baftas","black",NA,NA,NA,NA,NA,"Mid-range",5,1647.5,NA,NA,"VOC_78","black","India","Indonesia"
"79","VOC","3 ships: 't Ghijn, Donau, Rijssel",1712,"Surat","Northwest India",21.1702,72.831,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,10000,"pees",NA,"Baftas","black",NA,NA,NA,NA,NA,"Mid-range",5,41530.5,NA,NA,"VOC_79","black","India","Indonesia"
"80","VOC","1 ship: Bombardeerder",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Padang","Sumatra, Indonesia",-0.947,100.4171,10,"pees",NA,"Baftas","black",NA,NA,NA,NA,NA,"Mid-range",5,45.75,NA,NA,"VOC_80","black","Indonesia","Indonesia"
"81","VOC","2 ships: 't Ghijn, Horstendaal",1713,"Surat","Northwest India",21.1702,72.831,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,9600,"pees",NA,"Baftas","black",NA,NA,NA,NA,NA,"Mid-range",4,37842.825,NA,NA,"VOC_81","black","India","Indonesia"
"82","VOC","1 ship: Donkervliet",1713,"Surat","Northwest India",21.1702,72.831,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,400,"pees",NA,"Baftas","black",NA,NA,NA,NA,NA,"Mid-range",5,1812.025,NA,NA,"VOC_82","black","India","Indonesia"
"83","VOC","2 ships: 't Ghijn, Horstendaal",1713,"Surat","Northwest India",21.1702,72.831,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,12000,"pees",NA,"Baftas","black",NA,NA,NA,NA,NA,"Inexpensive",2,16963.65,NA,NA,"VOC_83","black","India","Indonesia"
"84","VOC","3 ships: 't Ghijn, Donau, Rijssel",1712,"Surat","Northwest India",21.1702,72.831,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,12500,"pees",NA,"Baftas","black",NA,NA,NA,NA,NA,"Inexpensive",2,18939.825,NA,NA,"VOC_84","black","India","Indonesia"
"85","VOC","1 ship: Peter en Paul",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,NA,"West Timor, Indonesia",-10.1771,123.607,2,"pees","accessory","Hoed","black",NA,NA,NA,NA,NA,"Expensive",15,28.5,NA,NA,"VOC_85","black","Indonesia","Indonesia"
"86","VOC","1 ship: Ter Eem",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,NA,"West Timor, Indonesia",-10.1771,123.607,1,"pees","accessory","Hoed","black",NA,NA,NA,NA,NA,"Expensive",17,16.5,NA,NA,"VOC_86","black","Indonesia","Indonesia"
"87","VOC","1 ship: Ter Eem",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,NA,"West Timor, Indonesia",-10.1771,123.607,2,"pees","accessory","Hoed","black",NA,NA,NA,NA,NA,"Expensive",17,33,NA,NA,"VOC_87","black","Indonesia","Indonesia"
"88","VOC","3 ships: Karthago, Huis te Loo, Amazone",1711,"Surat","Northwest India",21.1702,72.831,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,6000,"pees",NA,"Kannekijns","black",NA,NA,NA,NA,NA,"Inexpensive",3,16666.225,NA,NA,"VOC_88","black","India","Indonesia"
"89","VOC","3 ships: Karthago, Huis te Loo, Amazone",1711,"Surat","Northwest India",21.1702,72.831,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,20300,"pees",NA,"Kannekijns","black",NA,NA,NA,NA,NA,"Inexpensive",1,19814.575,NA,NA,"VOC_89","black","India","Indonesia"
"90","VOC","3 ships: 't Ghijn, Donau, Rijssel",1712,"Surat","Northwest India",21.1702,72.831,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,24000,"pees",NA,"Kannekijns","black",NA,NA,NA,NA,NA,"Inexpensive",3,64780.175,NA,NA,"VOC_90","black","India","Indonesia"
"91","VOC","3 ships: 't Ghijn, Donau, Rijssel",1712,"Surat","Northwest India",21.1702,72.831,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,20000,"pees",NA,"Kannekijns","black",NA,NA,NA,NA,NA,"Inexpensive",1,19792.05,NA,NA,"VOC_91","black","India","Indonesia"
"92","VOC","onbekend",1712,"Surat","Northwest India",21.1702,72.831,1712,"Kochi","Malabar, Southwest coast of India",10,76.25,800,"pees",NA,"Kannekijns","black",NA,NA,NA,NA,NA,"Inexpensive",1,783.15,NA,NA,"VOC_92","black","India","India"
"93","VOC","2 ships: 't Ghijn, Horstendaal",1713,"Surat","Northwest India",21.1702,72.831,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,14000,"pees",NA,"Kannekijns","black",NA,NA,NA,NA,NA,"Inexpensive",1,13881.8,NA,NA,"VOC_93","black","India","Indonesia"
"94","VOC","1 ship: Ter Eem",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,NA,"West Timor, Indonesia",-10.1771,123.607,8,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",5,37.4,NA,NA,"VOC_94","black","Indonesia","Indonesia"
"95","VOC","1 ship: Peter en Paul",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,NA,"West Timor, Indonesia",-10.1771,123.607,8,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",5,40,NA,NA,"VOC_95","black","Indonesia","Indonesia"
"96","VOC","1 ship: Ter Eem",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,NA,"West Timor, Indonesia",-10.1771,123.607,9,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",5,42.075,NA,NA,"VOC_96","black","Indonesia","Indonesia"
"97","VOC","1 ship: Ter Eem",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,NA,"West Timor, Indonesia",-10.1771,123.607,8,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",5,37.4,NA,NA,"VOC_97","black","Indonesia","Indonesia"
"98","VOC","1 ship: Gent",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Makassar","South Sulawesi, Indonesia",-5.1476,119.4327,6,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",5,30,NA,NA,"VOC_98","black","Indonesia","Indonesia"
"99","VOC","1 ship: Gent",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Makassar","South Sulawesi, Indonesia",-5.1476,119.4327,3,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",7,18.75,NA,NA,"VOC_99","black","Indonesia","Indonesia"
"100","VOC","1 ship: Gent",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Makassar","South Sulawesi, Indonesia",-5.1476,119.4327,6,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",5,30,NA,NA,"VOC_100","black","Indonesia","Indonesia"
"101","VOC","1 ship: Berg",1711,"Amsterdam","Netherlands",52.3679,4.9035,1711,NA,"Sri Lanka",7.873,80.7717,2,"pees",NA,"Laken","black",NA,NA,NA,NA,NA,"Expensive",251,500.575,NA,NA,"VOC_101","black","Netherlands","Sri Lanka"
"102","VOC","1 ship: Huis te Bijweg (fluitschip)",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Ternate","Maluku, Indonesia",0.771,127.3695,8,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",5,37.4,NA,NA,"VOC_102","black","Indonesia","Indonesia"
"103","VOC","1 ship: Huis te Bijweg (fluitschip)",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Ternate","Maluku, Indonesia",0.771,127.3695,8,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",5,37.4,NA,NA,"VOC_103","black","Indonesia","Indonesia"
"104","VOC","1 ship: Huis te Bijweg (fluitschip)",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Ternate","Maluku, Indonesia",0.771,127.3695,3,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",7,18.7,NA,NA,"VOC_104","black","Indonesia","Indonesia"
"105","VOC","1 ship: Huis te Loo",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Makassar","South Sulawesi, Indonesia",-5.1476,119.4327,6,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",5,29.225,NA,NA,"VOC_105","black","Indonesia","Indonesia"
"106","VOC","1 ship: Huis te Loo",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Makassar","South Sulawesi, Indonesia",-5.1476,119.4327,6,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",5,29.225,NA,NA,"VOC_106","black","Indonesia","Indonesia"
"107","VOC","1 ship: Bentveld",1712,"Amsterdam","Netherlands",52.3679,4.9035,1712,"Colombo","Sri Lanka",7.873,80.7717,212,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",5,976.35,NA,NA,"VOC_107","black","Netherlands","Sri Lanka"
"108","VOC","2 ships: Jordaan, Bombardeerder",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Jambi","Sumatra, Indonesia",-1.6101,103.6131,3,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",6,15.2,NA,NA,"VOC_108","black","Indonesia","Indonesia"
"109","VOC","4 ships: Haak, Peter en Paul, Ter Eem, Hamer",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Ternate","Maluku, Indonesia",0.771,127.3695,6,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",6,31.85,NA,NA,"VOC_109","black","Indonesia","Indonesia"
"110","VOC","4 ships: Haak, Peter en Paul, Ter Eem, Hamer",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Ternate","Maluku, Indonesia",0.771,127.3695,6,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",6,31.85,NA,NA,"VOC_110","black","Indonesia","Indonesia"
"111","VOC","4 ships: Haak, Peter en Paul, Ter Eem, Hamer",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Ternate","Maluku, Indonesia",0.771,127.3695,3,"pees",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",5,14.7,NA,NA,"VOC_111","black","Indonesia","Indonesia"
"112","VOC","1 ship: Bogaard",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,NA,"West Timor, Indonesia",-10.1771,123.607,8,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",5,37.6,NA,NA,"VOC_112","black","Indonesia","Indonesia"
"113","VOC","1 ship: Bon",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Makassar","South Sulawesi, Indonesia",-5.1476,119.4327,6,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",5,28.2,NA,NA,"VOC_113","black","Indonesia","Indonesia"
"114","VOC","1 ship: Bon",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Makassar","South Sulawesi, Indonesia",-5.1476,119.4327,6,"el",NA,"Laken","black",NA,NA,NA,NA,NA,"Mid-range",5,28.2,NA,NA,"VOC_114","black","Indonesia","Indonesia"
"115","VOC","1 ship: Loosdrecht",1715,"Amsterdam","Netherlands",52.3679,4.9035,1715,"Colombo","Sri Lanka",7.873,80.7717,55,"el",NA,"Tabbaardlaken","black",NA,NA,NA,NA,NA,"Mid-range",6,282.7,NA,NA,"VOC_115","black","Netherlands","Sri Lanka"
"116","VOC","1 ship: Peter en Paul",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,NA,"West Timor, Indonesia",-10.1771,123.607,2,"pees","accessory","Hoed","black with gold braid",NA,NA,NA,NA,"fijn (fine)","Expensive",24,47.95,NA,NA,"VOC_116","gold","Indonesia","Indonesia"
"117","VOC","1 ship: Barneveld",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,880,"pees",NA,"Baftas","blue",NA,NA,NA,"Coast (presumed Coromandel)",NA,"Mid-range",6,4785.025,NA,NA,"VOC_117","blue-green","Indonesia","Netherlands"
"118","VOC","1 ship: Mijnden",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,80,"pees",NA,"Baftas","blue",NA,NA,NA,"Coast (presumed Coromandel)",NA,"Mid-range",6,443.925,NA,NA,"VOC_118","blue-green","Indonesia","Netherlands"
"119","VOC","2 ships: Schoonderloo, Driebergen",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Padang","Sumatra, Indonesia",-0.947,100.4171,960,"pees",NA,"Baftas","blue",NA,NA,NA,"Coast (presumed Coromandel)",NA,"Mid-range",6,4939.975,NA,NA,"VOC_119","blue-green","Indonesia","Indonesia"
"120","VOC","1 ship: 't Ghijn",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Banten (or Bantam)","Northwest coast of Java, Indonesia",-6.4058,106.064,160,"pees",NA,"Baftas","blue",NA,NA,NA,"Coast (presumed Coromandel)",NA,"Mid-range",6,865,NA,NA,"VOC_120","blue-green","Indonesia","Indonesia"
"121","VOC","1 ship: Theeboom",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Banda-Neira","Banda Islands, Maluku, Indonesia",-4.5549,129.8575,320,"pees",NA,"Baftas","blue",NA,NA,NA,"Coast (presumed Coromandel)",NA,"Mid-range",6,1776.8,NA,NA,"VOC_121","blue-green","Indonesia","Maluku"
"122","VOC","1 ship: Lokhorst",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Banda-Neira","Banda Islands, Maluku, Indonesia",-4.5549,129.8575,320,"pees",NA,"Baftas","blue",NA,NA,NA,"Coast (presumed Coromandel)",NA,"Mid-range",6,1705.8,NA,NA,"VOC_122","blue-green","Indonesia","Maluku"
"123","VOC","1 ship: Unie",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Amsterdam","Netherlands",52.3679,4.9035,160,"pees",NA,"Baftas","blue",NA,NA,NA,"Coast (presumed Coromandel)",NA,"Mid-range",6,883.1,NA,NA,"VOC_123","blue-green","Indonesia","Netherlands"
"124","VOC","1 ship: Diemen",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Amsterdam","Netherlands",52.3679,4.9035,80,"pees",NA,"Baftas","blue",NA,NA,NA,"Coast (presumed Coromandel)",NA,"Mid-range",6,441.55,NA,NA,"VOC_124","blue-green","Indonesia","Netherlands"
"125","VOC","1 ship: Waarde",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Zeeland","Netherlands",52.3679,4.9035,240,"pees",NA,"Baftas","blue",NA,NA,NA,"Coast (presumed Coromandel)",NA,"Mid-range",6,1431.575,NA,NA,"VOC_125","blue-green","Indonesia","Netherlands"
"126","VOC","1 ship: Neptunus",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Rotterdam","Netherlands",52.3679,4.9035,80,"pees",NA,"Baftas","blue",NA,NA,NA,"Coast (presumed Coromandel)",NA,"Mid-range",6,441.725,NA,NA,"VOC_126","blue-green","Indonesia","Netherlands"
"127","VOC","1 ship: Kiefhoek",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Rotterdam","Netherlands",52.3679,4.9035,80,"pees",NA,"Baftas","blue",NA,NA,NA,"Coast (presumed Coromandel)",NA,"Mid-range",6,477.2,NA,NA,"VOC_127","blue-green","Indonesia","Netherlands"
"128","VOC","2 ships: Schoonderloo, Maleijer",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Padang","Sumatra, Indonesia",-0.947,100.4171,1600,"pees",NA,"Baftas","blue",NA,NA,NA,"Coast (presumed Coromandel)",NA,"Mid-range",6,8930.875,NA,NA,"VOC_128","blue-green","Indonesia","Indonesia"
"129","VOC","1 ship: Wijnendaal",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Padang","Sumatra, Indonesia",-0.947,100.4171,800,"pees",NA,"Baftas","blue",NA,NA,NA,"Coast (presumed Coromandel)",NA,"Mid-range",6,4297.275,NA,NA,"VOC_129","blue-green","Indonesia","Indonesia"
"130","VOC","2 ships: Wijnendaal, Naters",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Padang","Sumatra, Indonesia",-0.947,100.4171,2800,"pees",NA,"Baftas","blue",NA,NA,NA,"Coast (presumed Coromandel)",NA,"Mid-range",6,15648.975,NA,NA,"VOC_130","blue-green","Indonesia","Indonesia"
"131","VOC","1 ship: Oude Zijpe",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Padang","Sumatra, Indonesia",-0.947,100.4171,2000,"pees",NA,"Baftas","blue",NA,NA,NA,"Coast (presumed Coromandel)",NA,"Mid-range",6,11181.2,NA,NA,"VOC_131","blue-green","Indonesia","Indonesia"
