"","X1","company","means_of_exchange","orig_yr","orig_loc_port_modern","orig_loc_region_modern","orig_loc_lat","orig_loc_long","dest_yr","dest_loc_port","dest_loc_region","dest_loc_lat","dest_loc_long","textile_quantity","textile_unit","textile_category","textile_name","textile_color_arch","textile_pattern_arch","textile_process_arch","textile_fiber_arch","textile_geography_arch","textile_quality_arch","textile_quality_inferred","value_per_piece","deb_dec","quant_ells","units_ells"
"1416",1416,"VOC","1 ship: Oude Zijpe",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Hoorn","Netherlands",52.3679,4.9035,300,"pees",NA,"guinees",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Expensive",22.44725,6734.175,NA,NA
"1417",1417,"VOC","1 ship: Korsslot",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Enkhuizen","Netherlands",52.3679,4.9035,240,"pees",NA,"guinees",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Expensive",25.5901041666667,6141.625,NA,NA
"1418",1418,"VOC","1 ship: Leidsman",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Enkhuizen","Netherlands",52.3679,4.9035,180,"pees",NA,"guinees",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Expensive",22.6279166666667,4073.025,NA,NA
"1419",1419,"VOC","1 ship: Oosterstein",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Zeeland","Netherlands",52.3679,4.9035,160,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",4.29546875,687.275,NA,NA
"1420",1420,"VOC","1 ship: Wassenaar",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Delft","Netherlands",52.3679,4.9035,400,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Inexpensive",3.575125,1430.05,NA,NA
"1421",1421,"VOC","1 ship: Standvastigheid",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Rotterdam","Netherlands",52.3679,4.9035,1200,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Inexpensive",3.8161875,4579.425,NA,NA
"1422",1422,"VOC","1 ship: Limburg",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Hoorn","Netherlands",52.3679,4.9035,800,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)",NA,NA,NA,NA,NA
"1423",1423,"VOC","1 ship: Berbices",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,320,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",4.31828125,1381.85,NA,NA
"1424",1424,"VOC","1 ship: Zanderburg",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,160,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",4.63390625,741.425,NA,NA
"1425",1425,"VOC","1 ship: Horstendaal",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Delft","Netherlands",52.3679,4.9035,160,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",4.25515625,680.825,NA,NA
"1426",1426,"VOC","1 ship: Rijnestein",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Rotterdam","Netherlands",52.3679,4.9035,160,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",4.25515625,680.825,NA,NA
"1427",1427,"VOC","1 ship: Grimmestein",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Amsterdam","Netherlands",52.3679,4.9035,160,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",4.2053125,672.85,NA,NA
"1428",1428,"VOC","1 ship: Zandenburg",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Zeeland","Netherlands",52.3679,4.9035,160,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",4.288125,686.1,NA,NA
"1429",1429,"VOC","1 ship: Donau",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Delft","Netherlands",52.3679,4.9035,160,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",4.41546875,706.475,NA,NA
"1430",1430,"VOC","1 ship: Standvastigheid",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Rotterdam","Netherlands",52.3679,4.9035,160,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",4.41546875,706.475,NA,NA
"1431",1431,"VOC","1 ship: Oude Zijpe",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Hoorn","Netherlands",52.3679,4.9035,480,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",4.26302083333333,2046.25,NA,NA
"1432",1432,"VOC","1 ship: Korsslot",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Enkhuizen","Netherlands",52.3679,4.9035,320,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",4.67359375,1495.55,NA,NA
"1433",1433,"VOC","1 ship: Herstelde Leeuw",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Zeeland","Netherlands",52.3679,4.9035,1400,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",7.68146428571429,10754.05,NA,NA
"1434",1434,"VOC","1 ship: Oosterstein",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Zeeland","Netherlands",52.3679,4.9035,1380,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",8.24315217391304,11375.55,NA,NA
"1435",1435,"VOC","1 ship: Wassenaar",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Delft","Netherlands",52.3679,4.9035,80,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",8.6165625,689.325,NA,NA
"1436",1436,"VOC","1 ship: Gamron",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Delft","Netherlands",52.3679,4.9035,300,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",9.10675,2732.025,NA,NA
"1437",1437,"VOC","1 ship: Korssloot",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Enkhuizen","Netherlands",52.3679,4.9035,200,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",9.10675,1821.35,NA,NA
"1438",1438,"VOC","1 ship: Generale Vrede",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,300,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",9.092,2727.6,NA,NA
"1439",1439,"VOC","1 ship: Barneveld",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,160,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",8.63859375,1382.175,NA,NA
"1440",1440,"VOC","1 ship: Grimmestein",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,300,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",9.13066666666667,2739.2,NA,NA
"1441",1441,"VOC","1 ship: Doornik",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,160,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",8.5121875,1361.95,NA,NA
"1442",1442,"VOC","1 ship: Herstelde Leeuw",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,160,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",8.2596875,1321.55,NA,NA
"1443",1443,"VOC","1 ship: Zanderburg",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,280,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",9.15008928571429,2562.025,NA,NA
"1444",1444,"VOC","1 ship: Horstendaal",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Delft","Netherlands",52.3679,4.9035,160,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",9.01734375,1442.775,NA,NA
"1445",1445,"VOC","1 ship: Ter Horst",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Rotterdam","Netherlands",52.3679,4.9035,200,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",9.171,1834.2,NA,NA
"1446",1446,"VOC","1 ship: Rijnestein",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Rotterdam","Netherlands",52.3679,4.9035,160,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",8.6384375,1382.15,NA,NA
"1447",1447,"VOC","1 ship: Beverwijk",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Hoorn","Netherlands",52.3679,4.9035,80,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",8.5121875,680.975,NA,NA
"1448",1448,"VOC","1 ship: Korssloot",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Enkhuizen","Netherlands",52.3679,4.9035,160,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",9.27,1483.2,NA,NA
"1449",1449,"VOC","1 ship: Zandenburg",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Zeeland","Netherlands",52.3679,4.9035,240,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",8.21583333333333,1971.8,NA,NA
"1450",1450,"VOC","1 ship: Westhoven",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Zeeland","Netherlands",52.3679,4.9035,160,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",8.92140625,1427.425,NA,NA
"1451",1451,"VOC","1 ship: Donau",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Delft","Netherlands",52.3679,4.9035,360,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",9.05201388888889,3258.725,NA,NA
"1452",1452,"VOC","1 ship: Standvastigheid",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Rotterdam","Netherlands",52.3679,4.9035,320,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",8.49125,2717.2,NA,NA
"1453",1453,"VOC","1 ship: Oude Zijpe",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Hoorn","Netherlands",52.3679,4.9035,400,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",8.90375,3561.5,NA,NA
"1454",1454,"VOC","1 ship: Korsslot",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Enkhuizen","Netherlands",52.3679,4.9035,480,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Coromandel Coast","fijn (fine)","Mid-range",8.98369791666667,4312.175,NA,NA
"1455",1455,"VOC","1 ship: Peter en Paul",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,NA,"West Timor, Indonesia",-10.1771,123.607,1,"lb","yarn","yarn",NA,NA,NA,NA,"Holland","fijn (fine)","Mid-range",8.35,8.35,NA,NA
"1456",1456,"VOC","1 ship: Neptunus",1711,"Pulicat","Southeast coast of India",16.1905,81.1361,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,8,"pak",NA,"tapis",NA,NA,NA,NA,"Java","fijn (fine)","Expensive",1220.09375,9760.75,NA,NA
"1457",1457,"VOC","1 ship: Noordbeek",1713,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1713,"Colombo","Sri Lanka",7.873,80.7717,1200,"pees",NA,"tapis",NA,NA,NA,NA,"Java","fijn (fine)","Mid-range",6.17716666666667,7412.6,NA,NA
"1458",1458,"VOC","1 ship: Huis ter Leede",1714,"Pulicat","Southeast coast of India",16.1905,81.1361,1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,420,"pees",NA,"guinees",NA,NA,"bleached",NA,"Machilpatnam","fijn (fine)","Expensive",23.4693452380952,9857.125,NA,NA
"1459",1459,"VOC","1 ship: Neptunus",1711,"Pulicat","Southeast coast of India",16.1905,81.1361,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,2,"pak",NA,"govers",NA,NA,NA,NA,"Mataram","fijn (fine)","Expensive",3575.5,7151,NA,NA
"1460",1460,"VOC","1 ship: Huis ter Leede",1714,"Pulicat","Southeast coast of India",16.1905,81.1361,1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1100,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Pulicat","fijn (fine)","Mid-range",9.10493181818182,10015.425,NA,NA
"1461",1461,"VOC","6 ships: Beverwijk, Sloten, Bentveld, Ham, Zandhorst, Raadhuis van Middelburg",1710,"Galle","Sri Lanka",7.873,80.7717,1711,"Cape of Good Hope","South Africa",-34.3568,18.4739,200,"pees",NA,"catechu",NA,NA,NA,NA,"Tuticorin","fijn (fine)","Mid-range",8.111125,1622.225,NA,NA
"1462",1462,"VOC","1 ship: Prins Eugenius",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Inexpensive",3.9725625,1589.025,NA,NA
"1463",1463,"VOC","1 ship: Berg",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Inexpensive",3.9500625,1580.025,NA,NA
"1464",1464,"VOC","1 ship: Rijnenberg",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,200,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Inexpensive",3.969875,793.975,NA,NA
"1465",1465,"VOC","1 ship: Schellenberg",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Zeeland","Netherlands",52.3679,4.9035,200,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Inexpensive",3.9725,794.5,NA,NA
"1466",1466,"VOC","1 ship: Engewormer",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Zeeland","Netherlands",52.3679,4.9035,200,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Inexpensive",3.972625,794.525,NA,NA
"1467",1467,"VOC","1 ship: Wassenaar",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Inexpensive",3.9458125,1578.325,NA,NA
"1468",1468,"VOC","1 ship: Noordbeek",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,200,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Inexpensive",3.94575,789.15,NA,NA
"1469",1469,"VOC","1 ship: Bentveld",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Inexpensive",3.9458125,1578.325,NA,NA
"1470",1470,"VOC","1 ship: Lokhorst",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Zeeland","Netherlands",52.3679,4.9035,200,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Inexpensive",3.94575,789.15,NA,NA
"1471",1471,"VOC","1 ship: Schellenberg",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Zeeland","Netherlands",52.3679,4.9035,200,"pees",NA,"parcallen",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Inexpensive",3.94575,789.15,NA,NA
"1472",1472,"VOC","1 ship: Ganzenhoef (fluitschip)",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Zeeland","Netherlands",52.3679,4.9035,200,"pees",NA,"parcallen",NA,NA,NA,NA,"Tuticorin","fijn (fine)","Inexpensive",3.972625,794.525,NA,NA
"1473",1473,"VOC","1 ship: Prins Eugenius",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Mid-range",7.776375,3110.55,NA,NA
"1474",1474,"VOC","1 ship: Berg",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Mid-range",7.776375,3110.55,NA,NA
"1475",1475,"VOC","1 ship: Noorderkwartier",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,300,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Mid-range",7.773,2331.9,NA,NA
"1476",1476,"VOC","1 ship: Rijnenberg",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,200,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Mid-range",7.773,1554.6,NA,NA
"1477",1477,"VOC","1 ship: Schellenberg",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Zeeland","Netherlands",52.3679,4.9035,200,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Mid-range",7.776375,1555.275,NA,NA
"1478",1478,"VOC","1 ship: Ganzenhoef (fluitschip)",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Zeeland","Netherlands",52.3679,4.9035,300,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Mid-range",7.77525,2332.575,NA,NA
"1479",1479,"VOC","1 ship: Engewormer",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Zeeland","Netherlands",52.3679,4.9035,200,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Mid-range",7.776375,1555.275,NA,NA
"1480",1480,"VOC","1 ship: Wassenaar",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Mid-range",7.7228125,3089.125,NA,NA
"1481",1481,"VOC","1 ship: Noordbeek",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,500,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Mid-range",7.72285,3861.425,NA,NA
"1482",1482,"VOC","1 ship: Bentveld",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Mid-range",7.7228125,3089.125,NA,NA
"1483",1483,"VOC","1 ship: Limburg",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Zeeland","Netherlands",52.3679,4.9035,300,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Mid-range",7.72283333333333,2316.85,NA,NA
"1484",1484,"VOC","1 ship: Lokhorst",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Zeeland","Netherlands",52.3679,4.9035,200,"pees",NA,"salempuris",NA,NA,"bleached",NA,"Tuticorin","fijn (fine)","Mid-range",7.722875,1544.575,NA,NA
