"","X1","company","means_of_exchange","orig_yr","orig_loc_port_modern","orig_loc_region_modern","orig_loc_lat","orig_loc_long","dest_yr","dest_loc_port","dest_loc_region","dest_loc_lat","dest_loc_long","textile_quantity","textile_unit","quant_ells","units_ells","textile_category","textile_name","textile_color_arch","textile_pattern_arch","textile_process_arch","textile_fiber_arch","textile_geography_arch","textile_quality_arch","textile_quality_inferred","value_per_piece","deb_dec"
"4199",4199,"VOC","1 ship: Korsslot",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Enkhuizen","Netherlands",52.3679,4.9035,50,"pees",NA,NA,NA,"tansjeebs",NA,NA,NA,NA,"Bengal",NA,"Expensive",17.408,870.4
"4200",4200,"VOC","1 ship: Samson",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Hoorn","Netherlands",52.3679,4.9035,303,"lb",NA,NA,"fiber (unprocessed)","tesser",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",3.0493399339934,923.95
"4201",4201,"VOC","1 ship: Amazone",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Amsterdam","Netherlands",52.3679,4.9035,1517,"lb",NA,NA,"fiber (unprocessed)","tesser",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",3.04531970995386,4619.75
"4202",4202,"VOC","1 ship: Berbices",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Zeeland","Netherlands",52.3679,4.9035,910,"lb",NA,NA,"fiber (unprocessed)","tesser",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",2.93068681318681,2666.925
"4203",4203,"VOC","1 ship: Schonewal",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Zeeland","Netherlands",52.3679,4.9035,607,"lb",NA,NA,"fiber (unprocessed)","tesser",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",2.81392092257002,1708.05
"4204",4204,"VOC","1 ship: Koning Karel de Derde",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Delft","Netherlands",52.3679,4.9035,303,"lb",NA,NA,"fiber (unprocessed)","tesser",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",3.0493399339934,923.95
"4205",4205,"VOC","1 ship: Neptunus",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Rotterdam","Netherlands",52.3679,4.9035,455,"lb",NA,NA,"fiber (unprocessed)","tesser",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",2.81538461538462,1281
"4206",4206,"VOC","1 ship: Haringtuin",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Enkhuizen","Netherlands",52.3679,4.9035,455,"lb",NA,NA,"fiber (unprocessed)","tesser",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",3.04598901098901,1385.925
"4207",4207,"VOC","1 ship: Barneveld",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Amsterdam","Netherlands",52.3679,4.9035,1335,"lb",NA,NA,"fiber (unprocessed)","tesser",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",2.97970037453184,3977.9
"4208",4208,"VOC","1 ship: Grimmestein",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Amsterdam","Netherlands",52.3679,4.9035,607,"lb",NA,NA,"fiber (unprocessed)","tesser",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",3.02981878088962,1839.1
"4209",4209,"VOC","1 ship: Zandenburg",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Zeeland","Netherlands",52.3679,4.9035,1214,"lb",NA,NA,"fiber (unprocessed)","tesser",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",2.97252883031301,3608.65
"4210",4210,"VOC","1 ship: Donau",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Delft","Netherlands",52.3679,4.9035,303,"lb",NA,NA,"fiber (unprocessed)","tesser",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",2.92004950495049,884.775
"4211",4211,"VOC","1 ship: Standvastigheid",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Rotterdam","Netherlands",52.3679,4.9035,303,"lb",NA,NA,"fiber (unprocessed)","tesser",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",2.92004950495049,884.775
"4212",4212,"VOC","1 ship: Oude Zijpe",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Hoorn","Netherlands",52.3679,4.9035,303,"lb",NA,NA,"fiber (unprocessed)","tesser",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",2.92004950495049,884.775
"4213",4213,"VOC","1 ship: Korsslot",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Enkhuizen","Netherlands",52.3679,4.9035,303,"lb",NA,NA,"fiber (unprocessed)","tesser",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",2.92004950495049,884.775
"4214",4214,"VOC","1 ship: Noordbeek",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,910,"lb",NA,NA,"yarn","tessergaren",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",2.84027472527473,2584.65
"4215",4215,"VOC","1 ship: Barneveld",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,758,"lb",NA,NA,"yarn","tessergaren",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",3.07420844327177,2330.25
"4216",4216,"VOC","1 ship: Mijnden",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,910,"lb",NA,NA,"yarn","tessergaren",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",2.95673076923077,2690.625
"4217",4217,"VOC","1 ship: Arion",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,455,"lb",NA,NA,"yarn","tessergaren",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",3.07285714285714,1398.15
"4218",4218,"VOC","1 ship: Herstelde Leeuw",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Zeeland","Netherlands",52.3679,4.9035,758,"lb",NA,NA,"yarn","tessergaren",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",3.07420844327177,2330.25
"4219",4219,"VOC","1 ship: Oosterstein",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Zeeland","Netherlands",52.3679,4.9035,758,"lb",NA,NA,"yarn","tessergaren",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",3.07443931398417,2330.425
"4220",4220,"VOC","1 ship: Wassenaar",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Delft","Netherlands",52.3679,4.9035,455,"lb",NA,NA,"yarn","tessergaren",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",2.84027472527473,1292.325
"4221",4221,"VOC","1 ship: Standvastigheid",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Rotterdam","Netherlands",52.3679,4.9035,303,"lb",NA,NA,"yarn","tessergaren",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",3.07623762376238,932.1
"4222",4222,"VOC","1 ship: Limburg",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Hoorn","Netherlands",52.3679,4.9035,303,"lb",NA,NA,"yarn","tessergaren",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",3.07623762376238,932.1
"4223",4223,"VOC","1 ship: Huis te Hemert",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Enkhuizen","Netherlands",52.3679,4.9035,607,"lb",NA,NA,"yarn","tessergaren",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",3.01305601317957,1828.925
"4224",4224,"VOC","1 ship: Generale Vrede",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,1214,"lb",NA,NA,"yarn","tessergaren",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",3.10035008237232,3763.825
"4225",4225,"VOC","1 ship: Popkensburg",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Amsterdam","Netherlands",52.3679,4.9035,1042,"lb",NA,NA,"yarn","tessergaren",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",2.86679462571977,2987.2
"4226",4226,"VOC","1 ship: Zanderburg",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Zeeland","Netherlands",52.3679,4.9035,607,"lb",NA,NA,"yarn","tessergaren",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",2.86556836902801,1739.4
"4227",4227,"VOC","1 ship: Schoteroog",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Delft","Netherlands",52.3679,4.9035,758,"lb",NA,NA,"yarn","tessergaren",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",3.05626649076517,2316.65
"4228",4228,"VOC","1 ship: Huis te Hemert",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Hoorn","Netherlands",52.3679,4.9035,910,"lb",NA,NA,"yarn","tessergaren",NA,NA,NA,"tussur silk","Bengal",NA,"Inexpensive",2.86714285714286,2609.1
"4229",4229,"VOC","11 ships: Samson, Amazone, Ouwerkerk, Noorderkwartier, Hoedekenskerke, Rijssel, Gamron, Engewormer, Abbekerk, de Brug, Mossel",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1714,NA,"Netherlands",52.3679,4.9035,4760,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0,0
"4230",4230,"VOC","1 ship: Barneveld",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,1496,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.284592245989305,425.75
"4231",4231,"VOC","1 ship: Mijnden",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,2040,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.276654411764706,564.375
"4232",4232,"VOC","1 ship: Arion",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,408,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.272058823529412,111
"4233",4233,"VOC","1 ship: Herstelde Leeuw",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Zeeland","Netherlands",52.3679,4.9035,952,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.278623949579832,265.25
"4234",4234,"VOC","1 ship: Oosterstein",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Zeeland","Netherlands",52.3679,4.9035,816,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.279718137254902,228.25
"4235",4235,"VOC","1 ship: Wassenaar",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Delft","Netherlands",52.3679,4.9035,544,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.277803308823529,151.125
"4236",4236,"VOC","1 ship: Standvastigheid",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Rotterdam","Netherlands",52.3679,4.9035,544,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.278354779411765,151.425
"4237",4237,"VOC","1 ship: Limburg",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Hoorn","Netherlands",52.3679,4.9035,408,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.279718137254902,114.125
"4238",4238,"VOC","1 ship: Huis te Hemert",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Enkhuizen","Netherlands",52.3679,4.9035,544,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.283547794117647,154.25
"4239",4239,"VOC","1 ship: Unie",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Amsterdam","Netherlands",52.3679,4.9035,816,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.315441176470588,257.4
"4240",4240,"VOC","1 ship: Amazone",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Amsterdam","Netherlands",52.3679,4.9035,816,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.338419117647059,276.15
"4241",4241,"VOC","1 ship: Berbices",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Zeeland","Netherlands",52.3679,4.9035,1224,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.330759803921569,404.85
"4242",4242,"VOC","1 ship: Schonewal",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Zeeland","Netherlands",52.3679,4.9035,408,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.315441176470588,128.7
"4243",4243,"VOC","1 ship: Koning Karel de Derde",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Delft","Netherlands",52.3679,4.9035,544,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.321185661764706,174.725
"4244",4244,"VOC","1 ship: Neptunus",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Rotterdam","Netherlands",52.3679,4.9035,680,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.324632352941176,220.75
"4245",4245,"VOC","1 ship: Samson",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Hoorn","Netherlands",52.3679,4.9035,272,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.326930147058824,88.925
"4246",4246,"VOC","1 ship: Haringtuin",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Enkhuizen","Netherlands",52.3679,4.9035,544,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.327022058823529,177.9
"4247",4247,"VOC","1 ship: Meervliet",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Enkhuizen","Netherlands",52.3679,4.9035,272,"lb",NA,NA,"yarn","yarn",NA,NA,NA,"cotton","Bengal",NA,"Inexpensive",0.315441176470588,85.8
"4248",4248,"VOC","1 ship: Donkervliet",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Malacca City","Malacca, Southwest Malaysia",2.1895,102.25,75,"lb",NA,NA,"yarn","zegelgaren",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",0.5,37.5
"4249",4249,"VOC","1 ship: Zanderhoef",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Nagasaki","Japan",32.7502,129.8776,20,"lb",NA,NA,"yarn","zegelgaren",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",0.5,10
"4250",4250,"VOC","3 ships: Karthago, Huis de Vlotter, Bredenhof",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Ambon","Maluku, Indonesia",-3.6255,128.1054,25,"lb",NA,NA,"yarn","zegelgaren",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",0.5,12.5
"4251",4251,"VOC","3 ships: Sleewijk, Suikermolen, Nieuwburg (Huis te)",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Banda-Neira","Banda Islands, Maluku, Indonesia",-4.5549,129.8575,20,"lb",NA,NA,"yarn","zegelgaren",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",0.5,10
"4252",4252,"VOC","2 ships: Overnes, Peter en Paul",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Ternate","Maluku, Indonesia",0.771,127.3695,20,"lb",NA,NA,"yarn","zegelgaren",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",0.5,10
"4253",4253,"VOC","1 ship: Avonturier",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,NA,"West Timor, Indonesia",-10.1771,123.607,3,"lb",NA,NA,"yarn","zegelgaren",NA,NA,NA,NA,"Bengal",NA,"Inexpensive",0.5,1.5
"4254",4254,"VOC","2 ships: Wijnendaal, Naters",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Padang","Sumatra, Indonesia",-0.947,100.4171,160,"pees",NA,NA,NA,"caffa",NA,NA,NA,NA,"Bengal Coast",NA,"Expensive",10.4084375,1665.35
"4255",4255,"VOC","1 ship: Unie",1715,"Surat","Northwest India",21.1702,72.831,1715,"Kochi","Malabar, Southwest coast of India",10,76.25,200,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,NA,NA,NA
"4256",4256,"VOC","1 ship: Belois",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Padang","Sumatra, Indonesia",-0.947,100.4171,1,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",13.9,13.9
"4257",4257,"VOC","1 ship: Unie",1715,"Surat","Northwest India",21.1702,72.831,1715,"Kochi","Malabar, Southwest coast of India",10,76.25,200,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,NA,NA,NA
"4258",4258,"VOC","1 ship: Bogaard",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,NA,"West Timor, Indonesia",-10.1771,123.607,2,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",16.0375,32.075
"4259",4259,"VOC","2 ships: Schoonderloo, Driebergen",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Padang","Sumatra, Indonesia",-0.947,100.4171,2,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",13.15,26.3
"4260",4260,"VOC","1 ship: Huis te Loo",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Makassar","South Sulawesi, Indonesia",-5.1476,119.4327,1,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",13.9,13.9
"4261",4261,"VOC","1 ship: Bon",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Makassar","South Sulawesi, Indonesia",-5.1476,119.4327,2,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",16.0375,32.075
"4262",4262,"VOC","2 ships: Schoonderloo, Driebergen",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Padang","Sumatra, Indonesia",-0.947,100.4171,2,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",13.15,26.3
"4263",4263,"VOC","2 ships: Schoonderloo, Driebergen",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Padang","Sumatra, Indonesia",-0.947,100.4171,2,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",13.15,26.3
"4264",4264,"VOC","2 ships: Schoonderloo, Driebergen",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Padang","Sumatra, Indonesia",-0.947,100.4171,1,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",13.15,13.15
"4265",4265,"VOC","1 ship: Ganzenhoef (fluitschip)",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Banten (or Bantam)","Northwest coast of Java, Indonesia",-6.4058,106.064,10,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",13.17,131.7
"4266",4266,"VOC","1 ship: Ganzenhoef (fluitschip)",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Banten (or Bantam)","Northwest coast of Java, Indonesia",-6.4058,106.064,10,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",13.1675,131.675
"4267",4267,"VOC","1 ship: Haringtuin",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Banten (or Bantam)","Northwest coast of Java, Indonesia",-6.4058,106.064,12,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",13.2,158.4
"4268",4268,"VOC","1 ship: Beieren",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1710,"Semarang","Northeast coast of Java, Indonesia",-7.2651,112.745,2,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",20.4375,40.875
"4269",4269,"VOC","1 ship: Belois",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Padang","Sumatra, Indonesia",-0.947,100.4171,2,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",13.9,27.8
"4270",4270,"VOC","1 ship: Belois",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Padang","Sumatra, Indonesia",-0.947,100.4171,2,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",13.9,27.8
"4271",4271,"VOC","1 ship: Ter Eem",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,NA,"West Timor, Indonesia",-10.1771,123.607,4,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",13.9,55.6
"4272",4272,"VOC","1 ship: Huis te Loo",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Makassar","South Sulawesi, Indonesia",-5.1476,119.4327,4,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",13.9,55.6
"4273",4273,"VOC","1 ship: Huis te Loo",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Makassar","South Sulawesi, Indonesia",-5.1476,119.4327,1,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",13.9,13.9
"4274",4274,"VOC","1 ship: Huis te Loo",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Makassar","South Sulawesi, Indonesia",-5.1476,119.4327,1,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",13.9,13.9
"4275",4275,"VOC","1 ship: Huis te Loo",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Makassar","South Sulawesi, Indonesia",-5.1476,119.4327,4,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",13.9,55.6
"4276",4276,"VOC","1 ship: Bombardeerder",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Padang","Sumatra, Indonesia",-0.947,100.4171,3,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",15.5,46.5
"4277",4277,"VOC","2 ships: Overnes, Peter en Paul",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Ternate","Maluku, Indonesia",0.771,127.3695,5,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",15.395,76.975
"4278",4278,"VOC","2 ships: Overnes, Peter en Paul",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Ternate","Maluku, Indonesia",0.771,127.3695,5,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",15.39,76.95
"4279",4279,"VOC","2 ships: Overnes, Peter en Paul",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Ternate","Maluku, Indonesia",0.771,127.3695,2,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",15.35,30.7
"4280",4280,"VOC","1 ship: Huis ter Leede",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,"Makassar","South Sulawesi, Indonesia",-5.1476,119.4327,5,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",15.25,76.25
"4281",4281,"VOC","1 ship: Avonturier",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,NA,"West Timor, Indonesia",-10.1771,123.607,3,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",15.25,45.75
"4282",4282,"VOC","4 ships: Haak, Peter en Paul, Ter Eem, Hamer",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Ternate","Maluku, Indonesia",0.771,127.3695,3,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",14.7,44.1
"4283",4283,"VOC","4 ships: Haak, Peter en Paul, Ter Eem, Hamer",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Ternate","Maluku, Indonesia",0.771,127.3695,3,"pees",NA,NA,NA,"baftas",NA,"golden 'heads' (borders?)",NA,NA,"Broach (Gujarat)",NA,"Expensive",14.7,44.1
"4284",4284,"VOC","1 ship: Avonturier",1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1715,NA,"West Timor, Indonesia",-10.1771,123.607,2,"pees",NA,NA,NA,"baftas",NA,NA,NA,NA,"Broach (Gujarat)",NA,"Expensive",15.35,30.7
